student_id,school_id,MOWR,Promotion,College_Credits
12540,2,TRUE,TRUE,30
12541,24,FALSE,FALSE,0
12542,7,FALSE,FALSE,0
12543,3,FALSE,FALSE,0
12544,5,TRUE,FALSE,32
12545,2,TRUE,FALSE,33
12546,7,FALSE,TRUE,0
12547,16,TRUE,FALSE,30
12548,24,TRUE,FALSE,36
12549,11,TRUE,TRUE,39
12550,7,FALSE,FALSE,0
12551,22,FALSE,TRUE,0
12552,7,FALSE,TRUE,0
12553,13,FALSE,FALSE,0
12554,12,TRUE,TRUE,27
12555,10,FALSE,TRUE,0
12556,17,TRUE,TRUE,33
12557,22,TRUE,FALSE,33
12558,22,TRUE,FALSE,21
12559,2,TRUE,TRUE,44
12560,11,FALSE,TRUE,0
12561,10,TRUE,FALSE,27
12562,11,FALSE,FALSE,0
12563,1,TRUE,TRUE,36
12564,14,TRUE,FALSE,24
12565,12,FALSE,FALSE,0
12566,5,FALSE,FALSE,0
12567,1,TRUE,TRUE,30
12568,2,TRUE,TRUE,36
12569,11,TRUE,TRUE,39
12570,16,FALSE,FALSE,0
12571,8,TRUE,TRUE,45
12572,16,FALSE,FALSE,0
12573,21,TRUE,FALSE,18
12574,13,FALSE,FALSE,0
12575,7,FALSE,TRUE,0
12576,10,FALSE,TRUE,0
12577,12,TRUE,TRUE,52
12578,22,FALSE,FALSE,0
12579,10,TRUE,FALSE,52
12580,10,FALSE,TRUE,0
12581,11,FALSE,TRUE,0
12582,10,FALSE,FALSE,0
12583,1,FALSE,TRUE,0
12584,24,TRUE,TRUE,36
12585,12,FALSE,FALSE,0
12586,6,FALSE,TRUE,0
12587,15,FALSE,TRUE,0
12588,22,TRUE,FALSE,28
12589,13,FALSE,FALSE,0
12590,4,TRUE,FALSE,52
12591,5,FALSE,TRUE,0
12592,15,TRUE,TRUE,27
12593,16,FALSE,TRUE,0
12594,19,FALSE,TRUE,0
12595,5,TRUE,TRUE,18
12596,20,FALSE,FALSE,0
12597,13,FALSE,FALSE,0
12598,12,TRUE,TRUE,24
12599,19,FALSE,FALSE,0
12600,5,FALSE,TRUE,0
12601,6,TRUE,FALSE,27
12602,3,FALSE,TRUE,0
12603,20,TRUE,TRUE,36
12604,10,TRUE,FALSE,33
12605,19,FALSE,TRUE,0
12606,8,FALSE,FALSE,0
12607,14,TRUE,FALSE,28
12608,4,FALSE,TRUE,0
12609,16,TRUE,TRUE,36
12610,1,FALSE,FALSE,0
12611,3,FALSE,FALSE,0
12612,19,FALSE,FALSE,0
12613,8,FALSE,TRUE,0
12614,23,TRUE,TRUE,36
12615,17,TRUE,TRUE,44
12616,7,FALSE,FALSE,0
12617,19,FALSE,TRUE,0
12618,24,FALSE,TRUE,0
12619,19,FALSE,TRUE,0
12620,22,FALSE,TRUE,0
12621,22,TRUE,FALSE,30
12622,20,TRUE,FALSE,44
12623,24,FALSE,FALSE,0
12624,24,FALSE,TRUE,0
12625,11,FALSE,TRUE,0
12626,21,TRUE,TRUE,36
12627,5,TRUE,TRUE,21
12628,17,FALSE,TRUE,0
12629,2,FALSE,TRUE,0
12630,7,FALSE,FALSE,0
12631,23,FALSE,FALSE,0
12632,23,FALSE,TRUE,0
12633,3,TRUE,FALSE,9
12634,9,TRUE,TRUE,40
12635,11,FALSE,FALSE,0
12636,21,FALSE,FALSE,0
12637,22,FALSE,TRUE,0
12638,22,FALSE,FALSE,0
12639,22,FALSE,TRUE,0
12640,17,TRUE,TRUE,36
12641,5,FALSE,FALSE,0
12642,14,FALSE,FALSE,0
12643,16,TRUE,FALSE,33
12644,10,FALSE,FALSE,0
12645,2,FALSE,FALSE,0
12646,17,TRUE,TRUE,28
12647,12,FALSE,TRUE,0
12648,3,TRUE,TRUE,52
12649,4,TRUE,FALSE,28
12650,8,TRUE,TRUE,27
12651,19,FALSE,TRUE,0
12652,10,FALSE,FALSE,0
12653,8,FALSE,TRUE,0
12654,13,FALSE,TRUE,0
12655,17,FALSE,TRUE,0
12656,6,FALSE,TRUE,0
12657,15,TRUE,TRUE,16
12658,10,FALSE,FALSE,0
12659,2,FALSE,TRUE,0
12660,21,TRUE,FALSE,33
12661,15,TRUE,TRUE,56
12662,16,FALSE,TRUE,0
12663,9,FALSE,TRUE,0
12664,2,FALSE,FALSE,0
12665,7,FALSE,TRUE,0
12666,23,TRUE,TRUE,36
12667,9,FALSE,FALSE,0
12668,20,FALSE,FALSE,0
12669,14,FALSE,FALSE,0
12670,12,FALSE,FALSE,0
12671,24,TRUE,FALSE,39
12672,17,FALSE,TRUE,0
12673,6,FALSE,TRUE,0
12674,9,FALSE,TRUE,0
12675,10,FALSE,TRUE,0
12676,3,FALSE,TRUE,0
12677,7,TRUE,TRUE,48
12678,1,FALSE,FALSE,0
12679,11,FALSE,FALSE,0
12680,20,TRUE,FALSE,39
12681,14,FALSE,FALSE,0
12682,16,FALSE,TRUE,0
12683,9,FALSE,FALSE,0
12684,1,TRUE,FALSE,36
12685,1,FALSE,FALSE,0
12686,1,FALSE,FALSE,0
12687,17,FALSE,FALSE,0
12688,4,TRUE,TRUE,39
12689,5,TRUE,FALSE,21
12690,13,TRUE,TRUE,28
12691,3,FALSE,FALSE,0
12692,14,FALSE,TRUE,0
12693,16,FALSE,FALSE,0
12694,14,TRUE,FALSE,18
12695,19,TRUE,TRUE,32
12696,19,FALSE,TRUE,0
12697,9,FALSE,FALSE,0
12698,7,FALSE,TRUE,0
12699,16,FALSE,TRUE,0
12700,1,FALSE,TRUE,0
12701,21,FALSE,FALSE,0
12702,22,FALSE,TRUE,0
12703,24,FALSE,TRUE,0
12704,5,TRUE,FALSE,60
12705,21,TRUE,TRUE,16
12706,14,TRUE,FALSE,48
12707,7,FALSE,TRUE,0
12708,14,TRUE,TRUE,27
12709,14,FALSE,FALSE,0
12710,24,FALSE,TRUE,0
12711,15,TRUE,FALSE,30
12712,11,TRUE,TRUE,27
12713,15,TRUE,FALSE,30
12714,10,FALSE,TRUE,0
12715,4,FALSE,FALSE,0
12716,20,FALSE,FALSE,0
12717,18,FALSE,TRUE,0
12718,22,FALSE,FALSE,0
12719,21,FALSE,FALSE,0
12720,4,FALSE,FALSE,0
12721,23,FALSE,TRUE,0
12722,4,FALSE,TRUE,0
12723,2,FALSE,FALSE,0
12724,12,FALSE,FALSE,0
12725,23,FALSE,TRUE,0
12726,7,FALSE,FALSE,0
12727,1,FALSE,TRUE,0
12728,8,FALSE,TRUE,0
12729,24,FALSE,TRUE,0
12730,9,TRUE,FALSE,42
12731,9,FALSE,TRUE,0
12732,18,FALSE,TRUE,0
12733,2,FALSE,FALSE,0
12734,16,FALSE,TRUE,0
12735,18,FALSE,FALSE,0
12736,12,FALSE,FALSE,0
12737,11,FALSE,TRUE,0
12738,18,TRUE,FALSE,33
12739,13,FALSE,FALSE,0
12740,22,FALSE,TRUE,0
12741,7,FALSE,TRUE,0
12742,10,FALSE,TRUE,0
12743,13,TRUE,FALSE,33
12744,3,TRUE,FALSE,40
12745,6,TRUE,FALSE,40
12746,7,TRUE,TRUE,32
12747,14,FALSE,FALSE,0
12748,17,FALSE,FALSE,0
12749,23,FALSE,FALSE,0
12750,22,TRUE,FALSE,33
12751,15,TRUE,TRUE,36
12752,13,FALSE,FALSE,0
12753,23,TRUE,FALSE,18
12754,2,FALSE,TRUE,0
12755,15,TRUE,TRUE,21
12756,16,FALSE,TRUE,0
12757,23,FALSE,TRUE,0
12758,17,FALSE,FALSE,0
12759,23,TRUE,TRUE,27
12760,19,FALSE,TRUE,0
12761,10,FALSE,TRUE,0
12762,16,FALSE,FALSE,0
12763,18,FALSE,FALSE,0
12764,13,FALSE,FALSE,0
12765,10,FALSE,FALSE,0
12766,19,FALSE,TRUE,0
12767,9,FALSE,FALSE,0
12768,10,FALSE,TRUE,0
12769,13,FALSE,TRUE,0
12770,17,TRUE,FALSE,40
12771,14,FALSE,TRUE,0
12772,12,FALSE,TRUE,0
12773,5,FALSE,TRUE,0
12774,14,FALSE,TRUE,0
12775,10,FALSE,TRUE,0
12776,8,FALSE,FALSE,0
12777,7,FALSE,TRUE,0
12778,23,FALSE,TRUE,0
12779,19,FALSE,TRUE,0
12780,18,TRUE,TRUE,48
12781,6,FALSE,FALSE,0
12782,18,FALSE,TRUE,0
12783,24,TRUE,FALSE,33
12784,20,TRUE,FALSE,42
12785,11,TRUE,TRUE,27
12786,2,FALSE,TRUE,0
12787,22,FALSE,FALSE,0
12788,9,FALSE,FALSE,0
12789,18,FALSE,TRUE,0
12790,15,TRUE,TRUE,64
12791,4,FALSE,TRUE,0
12792,10,TRUE,FALSE,52
12793,6,FALSE,TRUE,0
12794,1,TRUE,FALSE,20
12795,24,TRUE,TRUE,27
12796,3,FALSE,FALSE,0
12797,24,FALSE,TRUE,0
12798,4,FALSE,TRUE,0
12799,4,FALSE,TRUE,0
12800,6,TRUE,TRUE,36
12801,21,FALSE,FALSE,0
12802,12,FALSE,FALSE,0
12803,7,FALSE,TRUE,0
12804,9,FALSE,TRUE,0
12805,22,FALSE,FALSE,0
12806,15,TRUE,FALSE,36
12807,5,TRUE,TRUE,18
12808,18,TRUE,FALSE,44
12809,22,FALSE,TRUE,0
12810,12,TRUE,TRUE,39
12811,3,FALSE,TRUE,0
12812,13,FALSE,FALSE,0
12813,5,FALSE,FALSE,0
12814,21,FALSE,FALSE,0
12815,11,FALSE,FALSE,0
12816,3,FALSE,FALSE,0
12817,12,FALSE,TRUE,0
12818,3,FALSE,FALSE,0
12819,11,FALSE,TRUE,0
12820,19,FALSE,FALSE,0
12821,24,FALSE,FALSE,0
12822,11,FALSE,FALSE,0
12823,12,TRUE,FALSE,27
12824,4,TRUE,FALSE,48
12825,6,TRUE,FALSE,33
12826,1,TRUE,TRUE,18
12827,4,FALSE,TRUE,0
12828,16,FALSE,FALSE,0
12829,16,FALSE,TRUE,0
12830,17,FALSE,FALSE,0
12831,11,TRUE,FALSE,36
12832,20,TRUE,TRUE,39
12833,13,FALSE,FALSE,0
12834,4,FALSE,FALSE,0
12835,14,TRUE,TRUE,24
12836,10,FALSE,FALSE,0
12837,5,FALSE,FALSE,0
12838,5,TRUE,TRUE,39
12839,9,FALSE,FALSE,0
12840,4,FALSE,TRUE,0
12841,15,FALSE,TRUE,0
12842,21,FALSE,FALSE,0
12843,7,FALSE,FALSE,0
12844,17,TRUE,TRUE,24
12845,3,FALSE,FALSE,0
12846,23,FALSE,FALSE,0
12847,24,FALSE,FALSE,0
12848,23,FALSE,TRUE,0
12849,4,FALSE,TRUE,0
12850,8,FALSE,FALSE,0
12851,6,FALSE,FALSE,0
12852,22,FALSE,TRUE,0
12853,22,TRUE,TRUE,32
12854,11,FALSE,FALSE,0
12855,3,TRUE,FALSE,52
12856,21,FALSE,TRUE,0
12857,16,TRUE,TRUE,28
12858,24,FALSE,FALSE,0
12859,22,FALSE,FALSE,0
12860,20,FALSE,FALSE,0
12861,7,FALSE,TRUE,0
12862,24,FALSE,FALSE,0
12863,4,FALSE,TRUE,0
12864,16,TRUE,TRUE,24
12865,9,FALSE,FALSE,0
12866,23,TRUE,TRUE,16
12867,18,TRUE,FALSE,21
12868,18,FALSE,TRUE,0
12869,5,FALSE,FALSE,0
12870,22,FALSE,TRUE,0
12871,15,FALSE,FALSE,0
12872,11,FALSE,FALSE,0
12873,23,FALSE,FALSE,0
12874,21,FALSE,FALSE,0
12875,9,FALSE,TRUE,0
12876,24,FALSE,TRUE,0
12877,2,FALSE,TRUE,0
12878,23,FALSE,TRUE,0
12879,9,FALSE,TRUE,0
12880,17,FALSE,FALSE,0
12881,16,FALSE,TRUE,0
12882,5,FALSE,FALSE,0
12883,5,FALSE,TRUE,0
12884,11,FALSE,FALSE,0
12885,23,FALSE,FALSE,0
12886,22,TRUE,FALSE,24
12887,5,TRUE,TRUE,48
12888,9,TRUE,FALSE,44
12889,14,FALSE,FALSE,0
12890,2,FALSE,TRUE,0
12891,2,TRUE,FALSE,32
12892,21,FALSE,FALSE,0
12893,12,TRUE,TRUE,44
12894,16,TRUE,TRUE,36
12895,18,FALSE,FALSE,0
12896,8,TRUE,TRUE,36
12897,1,FALSE,FALSE,0
12898,9,FALSE,FALSE,0
12899,17,FALSE,TRUE,0
12900,2,FALSE,FALSE,0
12901,6,FALSE,FALSE,0
12902,21,FALSE,TRUE,0
12903,10,TRUE,FALSE,21
12904,17,TRUE,TRUE,24
12905,18,FALSE,TRUE,0
12906,15,FALSE,TRUE,0
12907,3,FALSE,TRUE,0
12908,8,FALSE,FALSE,0
12909,12,TRUE,TRUE,48
12910,14,FALSE,FALSE,0
12911,14,FALSE,TRUE,0
12912,24,TRUE,FALSE,36
12913,18,FALSE,TRUE,0
12914,19,FALSE,FALSE,0
12915,7,TRUE,TRUE,33
12916,2,TRUE,TRUE,64
12917,9,FALSE,FALSE,0
12918,12,FALSE,TRUE,0
12919,17,FALSE,FALSE,0
12920,7,TRUE,FALSE,21
12921,13,FALSE,FALSE,0
12922,3,FALSE,FALSE,0
12923,21,FALSE,TRUE,0
12924,7,FALSE,FALSE,0
12925,5,FALSE,FALSE,0
12926,2,FALSE,FALSE,0
12927,7,FALSE,TRUE,0
12928,20,FALSE,TRUE,0
12929,8,FALSE,FALSE,0
12930,5,FALSE,TRUE,0
12931,23,TRUE,TRUE,21
12932,21,TRUE,TRUE,30
12933,15,FALSE,TRUE,0
12934,1,TRUE,TRUE,24
12935,10,FALSE,TRUE,0
12936,22,FALSE,TRUE,0
12937,3,FALSE,TRUE,0
12938,14,TRUE,TRUE,42
12939,7,FALSE,FALSE,0
12940,24,FALSE,TRUE,0
12941,10,TRUE,FALSE,33
12942,20,FALSE,TRUE,0
12943,15,FALSE,TRUE,0
12944,16,FALSE,FALSE,0
12945,23,TRUE,TRUE,27
12946,21,FALSE,TRUE,0
12947,16,FALSE,FALSE,0
12948,11,FALSE,FALSE,0
12949,22,FALSE,FALSE,0
12950,11,FALSE,FALSE,0
12951,6,FALSE,TRUE,0
12952,18,TRUE,FALSE,60
12953,5,FALSE,TRUE,0
12954,22,FALSE,TRUE,0
12955,24,FALSE,FALSE,0
12956,15,TRUE,TRUE,32
12957,13,FALSE,FALSE,0
12958,5,TRUE,FALSE,27
12959,5,FALSE,FALSE,0
12960,10,TRUE,FALSE,33
12961,2,TRUE,TRUE,21
12962,14,TRUE,TRUE,39
12963,19,TRUE,TRUE,39
12964,19,FALSE,FALSE,0
12965,8,FALSE,FALSE,0
12966,9,FALSE,TRUE,0
12967,1,TRUE,FALSE,32
12968,2,FALSE,TRUE,0
12969,1,FALSE,TRUE,0
12970,4,FALSE,TRUE,0
12971,9,FALSE,FALSE,0
12972,24,FALSE,FALSE,0
12973,5,FALSE,FALSE,0
12974,21,TRUE,TRUE,24
12975,17,TRUE,FALSE,24
12976,10,FALSE,TRUE,0
12977,20,FALSE,FALSE,0
12978,12,TRUE,TRUE,32
12979,15,FALSE,FALSE,0
12980,3,FALSE,FALSE,0
12981,15,FALSE,TRUE,0
12982,6,FALSE,FALSE,0
12983,23,FALSE,FALSE,0
12984,6,TRUE,TRUE,42
12985,24,FALSE,FALSE,0
12986,9,FALSE,TRUE,0
12987,19,FALSE,TRUE,0
12988,2,FALSE,TRUE,0
12989,5,FALSE,FALSE,0
12990,15,TRUE,TRUE,21
12991,7,TRUE,TRUE,28
12992,18,FALSE,TRUE,0
12993,21,FALSE,TRUE,0
12994,17,FALSE,TRUE,0
12995,13,FALSE,FALSE,0
12996,6,FALSE,TRUE,0
12997,15,FALSE,TRUE,0
12998,3,FALSE,TRUE,0
12999,14,TRUE,FALSE,30
13000,12,FALSE,TRUE,0
13001,3,FALSE,TRUE,0
13002,6,FALSE,TRUE,0
13003,8,FALSE,TRUE,0
13004,16,TRUE,FALSE,36
13005,13,FALSE,FALSE,0
13006,23,FALSE,FALSE,0
13007,20,FALSE,FALSE,0
13008,7,FALSE,FALSE,0
13009,12,FALSE,FALSE,0
13010,21,FALSE,TRUE,0
13011,24,TRUE,TRUE,28
13012,14,TRUE,FALSE,39
13013,22,FALSE,TRUE,0
13014,21,TRUE,FALSE,33
13015,1,TRUE,TRUE,33
13016,10,TRUE,FALSE,30
13017,7,TRUE,FALSE,52
13018,23,TRUE,TRUE,36
13019,7,TRUE,TRUE,39
13020,23,FALSE,TRUE,0
13021,4,FALSE,FALSE,0
13022,7,FALSE,FALSE,0
13023,1,TRUE,TRUE,32
13024,8,FALSE,TRUE,0
13025,21,FALSE,TRUE,0
13026,19,TRUE,TRUE,48
13027,14,FALSE,TRUE,0
13028,7,FALSE,FALSE,0
13029,9,FALSE,FALSE,0
13030,21,FALSE,TRUE,0
13031,23,FALSE,FALSE,0
13032,2,TRUE,FALSE,64
13033,11,FALSE,TRUE,0
13034,18,FALSE,FALSE,0
13035,10,FALSE,TRUE,0
13036,21,FALSE,FALSE,0
13037,5,TRUE,TRUE,15
13038,20,FALSE,FALSE,0
13039,7,TRUE,FALSE,33
13040,14,FALSE,TRUE,0
13041,5,FALSE,FALSE,0
13042,13,FALSE,FALSE,0
13043,12,TRUE,TRUE,32
13044,16,TRUE,FALSE,24
13045,15,FALSE,FALSE,0
13046,23,FALSE,TRUE,0
13047,16,FALSE,TRUE,0
13048,13,FALSE,TRUE,0
13049,2,FALSE,FALSE,0
13050,9,FALSE,FALSE,0
13051,22,FALSE,TRUE,0
13052,9,FALSE,TRUE,0
13053,10,FALSE,TRUE,0
13054,3,FALSE,TRUE,0
13055,16,FALSE,FALSE,0
13056,18,FALSE,FALSE,0
13057,23,FALSE,FALSE,0
13058,11,FALSE,FALSE,0
13059,16,FALSE,FALSE,0
13060,4,FALSE,FALSE,0
13061,17,FALSE,TRUE,0
13062,20,TRUE,FALSE,8
13063,8,FALSE,TRUE,0
13064,11,FALSE,TRUE,0
13065,15,FALSE,TRUE,0
13066,1,FALSE,FALSE,0
13067,23,TRUE,FALSE,12
13068,4,TRUE,FALSE,36
13069,13,TRUE,TRUE,33
13070,1,TRUE,FALSE,40
13071,9,FALSE,FALSE,0
13072,20,FALSE,FALSE,0
13073,18,FALSE,TRUE,0
13074,13,FALSE,FALSE,0
13075,8,TRUE,FALSE,24
13076,5,FALSE,TRUE,0
13077,13,TRUE,TRUE,36
13078,22,TRUE,FALSE,24
13079,8,TRUE,TRUE,36
13080,24,TRUE,FALSE,12
13081,14,FALSE,TRUE,0
13082,6,FALSE,TRUE,0
13083,6,FALSE,TRUE,0
13084,3,TRUE,TRUE,27
13085,10,TRUE,TRUE,33
13086,13,TRUE,TRUE,42
13087,4,TRUE,TRUE,36
13088,24,TRUE,FALSE,36
13089,18,TRUE,TRUE,48
13090,11,FALSE,FALSE,0
13091,11,TRUE,TRUE,48
13092,14,FALSE,FALSE,0
13093,12,TRUE,FALSE,33
13094,24,FALSE,TRUE,0
13095,14,FALSE,FALSE,0
13096,17,FALSE,TRUE,0
13097,21,FALSE,FALSE,0
13098,24,FALSE,FALSE,0
13099,15,FALSE,FALSE,0
13100,21,TRUE,FALSE,27
13101,10,TRUE,FALSE,32
13102,23,TRUE,TRUE,21
13103,11,FALSE,FALSE,0
13104,7,FALSE,FALSE,0
13105,20,TRUE,FALSE,24
13106,12,FALSE,TRUE,0
13107,12,FALSE,TRUE,0
13108,18,FALSE,FALSE,0
13109,17,FALSE,FALSE,0
13110,2,FALSE,FALSE,0
13111,18,FALSE,FALSE,0
13112,3,FALSE,FALSE,0
13113,9,FALSE,FALSE,0
13114,18,FALSE,FALSE,0
13115,18,FALSE,TRUE,0
13116,13,FALSE,FALSE,0
13117,24,FALSE,FALSE,0
13118,1,FALSE,TRUE,0
13119,7,FALSE,TRUE,0
13120,6,TRUE,TRUE,28
13121,3,FALSE,FALSE,0
13122,8,FALSE,TRUE,0
13123,13,TRUE,FALSE,42
13124,9,TRUE,FALSE,32
13125,22,TRUE,TRUE,36
13126,13,TRUE,FALSE,27
13127,13,FALSE,FALSE,0
13128,24,FALSE,FALSE,0
13129,20,FALSE,FALSE,0
13130,19,FALSE,FALSE,0
13131,20,TRUE,FALSE,45
13132,3,FALSE,TRUE,0
13133,1,FALSE,FALSE,0
13134,2,FALSE,FALSE,0
13135,10,FALSE,FALSE,0
13136,2,FALSE,TRUE,0
13137,7,FALSE,TRUE,0
13138,21,FALSE,FALSE,0
13139,17,FALSE,TRUE,0
13140,7,FALSE,FALSE,0
13141,20,FALSE,TRUE,0
13142,1,FALSE,TRUE,0
13143,18,FALSE,FALSE,0
13144,13,FALSE,TRUE,0
13145,14,FALSE,TRUE,0
13146,14,FALSE,FALSE,0
13147,11,FALSE,FALSE,0
13148,20,TRUE,FALSE,27
13149,11,TRUE,TRUE,12
13150,16,FALSE,FALSE,0
13151,8,FALSE,FALSE,0
13152,13,FALSE,TRUE,0
13153,18,FALSE,TRUE,0
13154,14,FALSE,TRUE,0
13155,9,FALSE,TRUE,0
13156,6,FALSE,TRUE,0
13157,3,TRUE,TRUE,27
13158,20,FALSE,TRUE,0
13159,13,FALSE,TRUE,0
13160,16,FALSE,FALSE,0
13161,8,FALSE,FALSE,0
13162,13,FALSE,TRUE,0
13163,4,FALSE,FALSE,0
13164,17,TRUE,TRUE,44
13165,4,FALSE,FALSE,0
13166,12,FALSE,FALSE,0
13167,14,FALSE,TRUE,0
13168,17,FALSE,TRUE,0
13169,23,FALSE,TRUE,0
13170,6,TRUE,FALSE,15
13171,2,TRUE,TRUE,20
13172,3,FALSE,TRUE,0
13173,2,FALSE,TRUE,0
13174,16,FALSE,FALSE,0
13175,19,FALSE,FALSE,0
13176,4,TRUE,FALSE,21
13177,14,FALSE,TRUE,0
13178,12,FALSE,TRUE,0
13179,13,FALSE,TRUE,0
13180,13,FALSE,FALSE,0
13181,20,TRUE,FALSE,60
13182,24,FALSE,TRUE,0
13183,15,FALSE,TRUE,0
13184,13,FALSE,TRUE,0
13185,6,FALSE,TRUE,0
13186,19,FALSE,FALSE,0
13187,12,TRUE,TRUE,27
13188,5,FALSE,FALSE,0
13189,21,FALSE,FALSE,0
13190,23,FALSE,FALSE,0
13191,22,FALSE,FALSE,0
13192,23,TRUE,TRUE,9
13193,3,TRUE,TRUE,36
13194,3,FALSE,TRUE,0
13195,15,FALSE,TRUE,0
13196,20,TRUE,TRUE,21
13197,1,FALSE,TRUE,0
13198,22,TRUE,TRUE,24
13199,13,FALSE,FALSE,0
13200,11,FALSE,FALSE,0
13201,17,FALSE,TRUE,0
13202,20,FALSE,TRUE,0
13203,16,TRUE,TRUE,24
13204,5,FALSE,FALSE,0
13205,20,TRUE,TRUE,18
13206,24,FALSE,TRUE,0
13207,15,FALSE,FALSE,0
13208,15,TRUE,TRUE,56
13209,23,TRUE,TRUE,28
13210,3,FALSE,FALSE,0
13211,13,FALSE,TRUE,0
13212,11,FALSE,TRUE,0
13213,22,FALSE,TRUE,0
13214,13,FALSE,TRUE,0
13215,17,FALSE,FALSE,0
13216,20,FALSE,FALSE,0
13217,2,TRUE,FALSE,48
13218,8,FALSE,FALSE,0
13219,17,TRUE,FALSE,36
13220,2,TRUE,TRUE,28
13221,4,FALSE,TRUE,0
13222,20,FALSE,FALSE,0
13223,24,FALSE,FALSE,0
13224,5,FALSE,TRUE,0
13225,10,FALSE,TRUE,0
13226,24,TRUE,TRUE,27
13227,19,FALSE,TRUE,0
13228,10,FALSE,TRUE,0
13229,20,TRUE,TRUE,27
13230,16,FALSE,FALSE,0
13231,19,FALSE,FALSE,0
13232,10,FALSE,FALSE,0
13233,22,TRUE,TRUE,28
13234,20,TRUE,TRUE,24
13235,5,FALSE,FALSE,0
13236,16,FALSE,TRUE,0
13237,20,TRUE,TRUE,39
13238,7,FALSE,FALSE,0
13239,19,FALSE,FALSE,0
13240,17,TRUE,FALSE,32
13241,16,FALSE,FALSE,0
13242,9,TRUE,FALSE,40
13243,23,FALSE,TRUE,0
13244,11,FALSE,TRUE,0
13245,2,FALSE,FALSE,0
13246,16,TRUE,FALSE,27
13247,16,FALSE,TRUE,0
13248,8,FALSE,TRUE,0
13249,7,FALSE,TRUE,0
13250,15,FALSE,FALSE,0
13251,8,FALSE,FALSE,0
13252,12,FALSE,TRUE,0
13253,21,TRUE,TRUE,33
13254,12,TRUE,TRUE,27
13255,2,FALSE,FALSE,0
13256,19,TRUE,TRUE,60
13257,3,FALSE,TRUE,0
13258,18,FALSE,TRUE,0
13259,14,FALSE,FALSE,0
13260,12,FALSE,TRUE,0
13261,14,FALSE,TRUE,0
13262,6,TRUE,FALSE,48
13263,4,FALSE,FALSE,0
13264,11,FALSE,FALSE,0
13265,6,TRUE,FALSE,16
13266,14,FALSE,TRUE,0
13267,23,FALSE,FALSE,0
13268,17,TRUE,TRUE,33
13269,18,FALSE,TRUE,0
13270,20,FALSE,TRUE,0
13271,19,FALSE,TRUE,0
13272,16,FALSE,TRUE,0
13273,9,FALSE,TRUE,0
13274,6,FALSE,TRUE,0
13275,16,TRUE,TRUE,32
13276,23,TRUE,TRUE,30
13277,7,FALSE,FALSE,0
13278,24,FALSE,TRUE,0
13279,14,TRUE,TRUE,27
13280,22,FALSE,FALSE,0
13281,22,FALSE,TRUE,0
13282,21,FALSE,TRUE,0
13283,21,FALSE,FALSE,0
13284,7,FALSE,FALSE,0
13285,7,TRUE,FALSE,28
13286,20,FALSE,FALSE,0
13287,18,FALSE,TRUE,0
13288,22,FALSE,FALSE,0
13289,1,FALSE,TRUE,0
13290,15,TRUE,TRUE,6
13291,1,FALSE,TRUE,0
13292,3,FALSE,TRUE,0
13293,18,TRUE,FALSE,24
13294,19,FALSE,TRUE,0
13295,16,FALSE,FALSE,0
13296,5,FALSE,TRUE,0
13297,2,FALSE,TRUE,0
13298,3,TRUE,TRUE,33
13299,20,FALSE,TRUE,0
13300,24,FALSE,TRUE,0
13301,15,FALSE,FALSE,0
13302,2,FALSE,TRUE,0
13303,19,FALSE,TRUE,0
13304,7,TRUE,FALSE,33
13305,23,FALSE,FALSE,0
13306,1,TRUE,FALSE,24
13307,14,FALSE,FALSE,0
13308,6,FALSE,TRUE,0
13309,19,FALSE,TRUE,0
13310,20,FALSE,TRUE,0
13311,2,FALSE,TRUE,0
13312,15,FALSE,TRUE,0
13313,23,FALSE,FALSE,0
13314,17,FALSE,TRUE,0
13315,6,FALSE,FALSE,0
13316,9,FALSE,FALSE,0
13317,23,FALSE,FALSE,0
13318,14,FALSE,FALSE,0
13319,2,FALSE,FALSE,0
13320,6,FALSE,FALSE,0
13321,12,TRUE,FALSE,33
13322,23,FALSE,FALSE,0
13323,24,FALSE,TRUE,0
13324,6,TRUE,FALSE,44
13325,21,FALSE,TRUE,0
13326,1,FALSE,TRUE,0
13327,17,FALSE,FALSE,0
13328,4,TRUE,TRUE,32
13329,2,FALSE,FALSE,0
13330,8,FALSE,TRUE,0
13331,11,FALSE,TRUE,0
13332,3,FALSE,TRUE,0
13333,22,FALSE,FALSE,0
13334,19,FALSE,TRUE,0
13335,2,TRUE,TRUE,36
13336,14,TRUE,FALSE,24
13337,15,TRUE,TRUE,32
13338,19,FALSE,TRUE,0
13339,3,FALSE,TRUE,0
13340,8,TRUE,TRUE,48
13341,6,FALSE,FALSE,0
13342,6,FALSE,TRUE,0
13343,2,FALSE,FALSE,0
13344,7,FALSE,FALSE,0
13345,2,FALSE,TRUE,0
13346,14,FALSE,FALSE,0
13347,10,FALSE,FALSE,0
13348,13,FALSE,FALSE,0
13349,5,TRUE,FALSE,32
13350,7,TRUE,FALSE,36
13351,4,FALSE,TRUE,0
13352,12,TRUE,TRUE,40
13353,11,TRUE,TRUE,48
13354,5,TRUE,FALSE,39
13355,10,TRUE,FALSE,60
13356,21,TRUE,TRUE,24
13357,22,TRUE,TRUE,12
13358,10,FALSE,FALSE,0
13359,3,FALSE,TRUE,0
13360,23,TRUE,FALSE,32
13361,21,FALSE,TRUE,0
